datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2000-03-31,,,,650000.0,,,,382000.0,,,,,,
2001-04-02,,,,645000.0,,,,-329000.0,,,,,,
2002-03-25,,,,760000.0,,,,-1370000.0,,,,,,
2003-04-25,,,,576000.0,,,,-954000.0,,,,,,
2004-03-05,,,,487000.0,,,2174000.0,-1237000.0,,,,,,
2005-04-14,,,,497000.0,,,2174000.0,-773000.0,,,,,,
2006-04-27,,,,879000.0,,,2174000.0,-1379000.0,,,,,,
2007-04-27,,,,698000.0,,,102000.0,-843000.0,,,,,,
2008-05-12,,,,625000.0,,,1810000.0,-844000.0,,,,,,
2009-04-28,,,,865000.0,,158000.0,545000.0,-733000.0,,,,,,
2010-04-20,,,,711870.0,,157660.0,545000.0,220390.0,,,,,,
2011-04-21,,,,738550.0,,157660.0,545000.0,181290.0,,,,,,
