datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
2002-06-30,1790674.0,517187.0,0.0,0.0,944325.0,93379.0,21628.0,638915.0,1412656.0,0.0,0.0,592938.26,0.0,0.0,88,0.0,0.0,0.0,42327.0,0.0,0.0,0.0,-515949.0,-515949.0,-515949.0,0.0,0.0,0.0,0.0,2812346.0,1584176.0,0.0,0.0,1870588.0,0.0,920790.0,0.0,0.0,0.0,0.0,2122992.0,2322623.0,538816.0,1127239.0,-529203.0,0.0,2652195.0,0.0,0.0,0.0,0.0,329572.0
2003-06-30,1613006.0,340167.0,0.0,0.0,269331.0,31821.0,11296.0,687111.0,1431342.0,0.0,0.0,377927.969,0.0,0.0,88,0.0,0.0,0.0,62933.0,0.0,0.0,0.0,164389.0,164389.0,164389.0,0.0,0.0,0.0,0.0,2617118.0,1360348.0,0.0,0.0,1913549.0,0.0,236454.0,0.0,0.0,0.0,0.0,1746177.0,2047363.0,385830.0,420992.0,-333007.0,34367.0,2079184.0,0.0,0.0,0.0,0.0,31821.0
2005-06-17,1084536.0,153074.0,0.0,0.0,291683.0,12732.0,11719.0,559703.0,1127748.0,0.0,0.0,362366.901,0.0,0.0,69,0.0,0.0,0.0,23359.0,0.0,0.0,0.0,38527.0,38527.0,38527.0,0.0,0.0,0.0,0.0,2361355.0,1161941.0,0.0,0.0,1380449.0,0.0,182017.0,0.0,0.0,0.0,0.0,1525093.0,1272044.0,363152.0,120086.0,240317.0,198359.0,1284776.0,0.0,0.0,0.0,0.0,12732.0
2005-11-30,259000.0,217000.0,0.0,0.0,291683.0,22000.0,1429000.0,-39000.0,28000.0,0.0,0.0,362366.901,0.0,0.0,28,0.0,0.0,0.0,16000.0,17378000.0,0.0,0.0,-99000.0,-99000.0,-99000.0,0.0,0.0,0.0,0.0,506000.0,1338000.0,0.0,0.0,37000.0,0.0,92000.0,0.0,0.0,0.0,0.0,20571000.0,1831000.0,1855000.0,4986000.0,16688000.0,209000.0,3885000.0,0.0,0.0,0.0,0.0,2054000.0
2006-09-18,259000.0,1381000.0,0.0,0.0,721000.0,26000.0,3163000.0,-2011000.0,552000.0,0.0,0.0,362366.901,0.0,0.0,28,0.0,0.0,0.0,329000.0,17378000.0,0.0,0.0,-1442000.0,-1442000.0,-1442000.0,0.0,0.0,0.0,0.0,757000.0,1962000.0,0.0,0.0,342000.0,0.0,1385000.0,0.0,0.0,0.0,0.0,24126000.0,953000.0,4786000.0,3321000.0,21765000.0,242000.0,2363000.0,0.0,0.0,0.0,0.0,1410000.0
2007-10-04,259000.0,162000.0,0.0,0.0,989000.0,49000.0,1106000.0,-1401000.0,552000.0,0.0,0.0,33000.0,-1813000.0,-1780000.0,44,0.0,0.0,0.0,155000.0,17379000.0,0.0,0.0,-2226000.0,-2226000.0,-2226000.0,0.0,0.0,0.0,0.0,1095000.0,2899000.0,0.0,0.0,342000.0,0.0,1728000.0,7000.0,0.0,0.0,0.0,21789000.0,1498000.0,1511000.0,4330000.0,18734000.0,243000.0,3055000.0,0.0,0.0,0.0,0.0,1557000.0
2008-11-28,259000.0,162000.0,0.0,0.0,989000.0,49000.0,1106000.0,-1401000.0,552000.0,0.0,0.0,33000.0,-1066000.0,-1025000.0,44,0.0,0.0,0.0,155000.0,17379000.0,0.0,0.0,-2226000.0,-2226000.0,-2226000.0,0.0,0.0,0.0,0.0,1095000.0,2899000.0,0.0,0.0,342000.0,0.0,1728000.0,7000.0,0.0,0.0,0.0,21789000.0,1498000.0,1511000.0,4330000.0,18734000.0,243000.0,3055000.0,0.0,0.0,0.0,0.0,1557000.0
2008-11-29,769000.0,1909000.0,0.0,0.0,6392000.0,52000.0,2046000.0,-2029000.0,552000.0,0.0,0.0,41000.0,-1066000.0,-1025000.0,39,0.0,0.0,0.0,467000.0,17378000.0,-77000.0,2362000.0,-1528000.0,-1528000.0,-1528000.0,0.0,0.0,0.0,230000.0,6144000.0,9309000.0,0.0,0.0,342000.0,0.0,873000.0,7000.0,0.0,0.0,0.0,31011000.0,968000.0,4324000.0,20855000.0,19393000.0,369000.0,11619000.0,0.0,0.0,0.0,0.0,10421000.0
2009-11-24,1036920.0,1014920.0,0.0,0.0,5942000.0,43190.0,319080.0,1128000.0,2072000.0,0.0,0.0,727000.0,-1066000.0,-1025000.0,104,0.0,0.0,0.0,530000.0,17083010.0,1206000.0,981000.0,-4787000.0,-4787000.0,-4787000.0,0.0,0.0,0.0,307200.0,14520610.0,15337260.0,0.0,0.0,2608000.0,0.0,1737000.0,7000.0,0.0,0.0,0.0,34299650.0,5506460.0,1879370.0,22103880.0,18433600.0,545370.0,15866040.0,0.0,0.0,0.0,0.0,10052380.0
2010-11-29,1763310.0,1112730.0,0.0,0.0,8928990.0,181720.0,1210590.0,1655850.0,5588300.0,0.0,0.0,1421750.0,971000.0,2392000.0,195,0.0,0.0,0.0,1554480.0,16557710.0,35380.0,4763990.0,237810.0,237810.0,237810.0,0.0,754020.0,0.0,300000.0,25781900.0,26015500.0,0.0,0.0,10073280.0,0.0,2763780.0,572160.0,0.0,0.0,0.0,45787420.0,6979480.0,3214210.0,31333450.0,25072290.0,890890.0,20715130.0,0.0,0.0,0.0,0.0,13435650.0
