datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2005-12-31,259000.0,217000.0,,,,22000.0,1429000.0,-39000.0,28000.0,,,,,,28,,,,16000.0,17378000.0,,,-99000.0,-99000.0,-99000.0,,,,,506000.0,1338000.0,,,37000.0,,92000.0,,,,,20571000.0,1831000.0,1855000.0,4986000.0,16688000.0,209000.0,3885000.0,,,,,2054000.0,,
2006-09-18,259000.0,1381000.0,,,721000.0,26000.0,3163000.0,-2011000.0,552000.0,,,,,,28,,,,329000.0,17378000.0,,,-1442000.0,-1442000.0,-1442000.0,,,,,757000.0,1962000.0,,,342000.0,,1385000.0,,,,,24126000.0,953000.0,4786000.0,3321000.0,21765000.0,242000.0,2363000.0,,,,,1410000.0,,
2007-01-26,259000.0,1381000.0,,,721000.0,26000.0,3163000.0,-2011000.0,552000.0,,,,,,28,,,,329000.0,17378000.0,,,-1442000.0,-1442000.0,-1442000.0,,,,,757000.0,1962000.0,,,342000.0,,1385000.0,,,,,24126000.0,953000.0,4786000.0,3321000.0,21765000.0,242000.0,2363000.0,,,,,1410000.0,,
2007-10-04,259000.0,162000.0,,,989000.0,49000.0,1106000.0,-1401000.0,552000.0,,,33000.0,-1813000.0,-1780000.0,44,,,,155000.0,17379000.0,,,-2226000.0,-2226000.0,-2226000.0,,,,,1095000.0,2899000.0,,,342000.0,,1728000.0,7000.0,,,,21789000.0,1498000.0,1511000.0,4330000.0,18734000.0,243000.0,3055000.0,,,,,1557000.0,,
2008-02-12,259000.0,162000.0,,,989000.0,49000.0,1106000.0,-1401000.0,552000.0,,,33000.0,-1813000.0,-1780000.0,44,,,,155000.0,17379000.0,,,-2226000.0,-2226000.0,-2226000.0,,,,,1095000.0,2899000.0,,,342000.0,,1728000.0,7000.0,,,,21789000.0,1498000.0,1511000.0,4330000.0,18734000.0,243000.0,3055000.0,,,,,1557000.0,,
2008-11-28,259000.0,162000.0,,,989000.0,49000.0,1106000.0,-1401000.0,552000.0,,,33000.0,-1066000.0,-1025000.0,44,,,,155000.0,17379000.0,,,-2226000.0,-2226000.0,-2226000.0,,,,,1095000.0,2899000.0,,,342000.0,,1728000.0,7000.0,,,,21789000.0,1498000.0,1511000.0,4330000.0,18734000.0,243000.0,3055000.0,,,,,1557000.0,,
2008-11-29,769000.0,1909000.0,,,6392000.0,52000.0,2046000.0,-2029000.0,552000.0,,,41000.0,-1066000.0,-1025000.0,39,,,,467000.0,17378000.0,-77000.0,2362000.0,-1528000.0,-1528000.0,-1528000.0,,,,230000.0,6144000.0,9309000.0,,,342000.0,,873000.0,7000.0,,,,31011000.0,968000.0,4324000.0,20855000.0,19393000.0,369000.0,11619000.0,,,,,10421000.0,,
2008-12-31,769000.0,1909000.0,,,6392000.0,52000.0,2046000.0,-2029000.0,552000.0,,,41000.0,-1066000.0,-1025000.0,39,,,,467000.0,17378000.0,-77000.0,2362000.0,-1528000.0,-1528000.0,-1528000.0,,,,230000.0,6144000.0,9309000.0,,,342000.0,,873000.0,7000.0,,,,31011000.0,968000.0,4324000.0,20855000.0,19393000.0,369000.0,11619000.0,,,,,10421000.0,,
2009-03-13,769000.0,1909000.0,,,6392000.0,52000.0,2046000.0,-2029000.0,552000.0,,,41000.0,-1066000.0,-1025000.0,39,,,,467000.0,17378000.0,-77000.0,2362000.0,-1528000.0,-1528000.0,-1528000.0,,,,230000.0,6144000.0,9309000.0,,,342000.0,,873000.0,7000.0,,,,31011000.0,968000.0,4324000.0,20855000.0,19393000.0,369000.0,11619000.0,,,,,10421000.0,,
2009-06-30,769000.0,1909000.0,,,6392000.0,52000.0,2046000.0,-2029000.0,552000.0,,,41000.0,-1066000.0,-1025000.0,39,,,,467000.0,17378000.0,-77000.0,2362000.0,-1528000.0,-1528000.0,-1528000.0,,,,230000.0,6144000.0,9309000.0,,,342000.0,,873000.0,7000.0,,,,31011000.0,968000.0,4324000.0,20855000.0,19393000.0,369000.0,11619000.0,,,,,10421000.0,,
2009-11-24,1036920.0,1014920.0,,,5942000.0,43190.0,319080.0,1128000.0,2072000.0,,,727000.0,-1066000.0,-1025000.0,104,,,,530000.0,17083010.0,1206000.0,981000.0,-4787000.0,-4787000.0,-4787000.0,,,,307200.0,14520610.0,15337260.0,,,2608000.0,,1737000.0,7000.0,,,,34299650.0,5506460.0,1879370.0,22103880.0,18433600.0,545370.0,15866040.0,,,,,10052380.0,,
2009-12-31,1036920.0,1014920.0,,,5942000.0,43190.0,319080.0,1128000.0,2072000.0,,,727000.0,-1066000.0,-1025000.0,104,,,,530000.0,17083010.0,1206000.0,981000.0,-4787000.0,-4787000.0,-4787000.0,,,,307200.0,14520610.0,15337260.0,,,2608000.0,,1737000.0,7000.0,,,,34299650.0,5506460.0,1879370.0,22103880.0,18433600.0,545370.0,15866040.0,,,,,10052380.0,,
2010-03-01,1036920.0,1014920.0,,,5942000.0,43190.0,319080.0,1128000.0,2072000.0,,,727000.0,-1066000.0,-1025000.0,104,,,,530000.0,17083010.0,1206000.0,981000.0,-4787000.0,-4787000.0,-4787000.0,,,,307200.0,14520610.0,15337260.0,,,2608000.0,,1737000.0,7000.0,,,,34299650.0,5506460.0,1879370.0,22103880.0,18433600.0,545370.0,15866040.0,,,,,10052380.0,,
2010-06-30,1036920.0,1014920.0,,,5942000.0,43190.0,319080.0,1128000.0,2072000.0,,,727000.0,-1066000.0,-1025000.0,104,,,,530000.0,17083010.0,1206000.0,981000.0,-4787000.0,-4787000.0,-4787000.0,,,,307200.0,14520610.0,15337260.0,,,2608000.0,,1737000.0,7000.0,,,,34299650.0,5506460.0,1879370.0,22103880.0,18433600.0,545370.0,15866040.0,,,,,10052380.0,,
2010-11-29,1763310.0,1112730.0,,,8928990.0,181720.0,1210590.0,1655850.0,5588300.0,,,1421750.0,-1066000.0,-1025000.0,195,,,,1554480.0,16557710.0,35380.0,4763990.0,237810.0,237810.0,237810.0,,754020.0,,300000.0,25781900.0,26015500.0,,,10073280.0,,2763780.0,572160.0,,,,45787420.0,6979480.0,3214210.0,31333450.0,25072290.0,890890.0,20715130.0,,,,,13435650.0,,
2010-12-31,1763310.0,1112730.0,,,8928990.0,181720.0,1210590.0,1655850.0,5588300.0,,,1421750.0,971000.0,2392000.0,195,,,,1554480.0,16557710.0,35380.0,4763990.0,237810.0,237810.0,237810.0,,754020.0,,300000.0,25781900.0,26015500.0,,,10073280.0,,2763780.0,572160.0,,,,45787420.0,6979480.0,3214210.0,31333450.0,25072290.0,890890.0,20715130.0,,,,,13435650.0,,
2011-03-22,1763310.0,1112730.0,,,8928990.0,181720.0,1210590.0,1655850.0,5588300.0,,,1421750.0,971000.0,2392000.0,195,,,,1554480.0,16557710.0,35380.0,4763990.0,237810.0,237810.0,237810.0,,754020.0,,300000.0,25781900.0,26015500.0,,,10073280.0,,2763780.0,572160.0,,,,45787420.0,6979480.0,3214210.0,31333450.0,25072290.0,890890.0,20715130.0,,,,,13435650.0,,
