datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2015-08-13,,,76669954.6361822,932157.503175467,,1293679254.82369,3107191.67725156,229000026.61344,,62532232.5046876,44898919.736285,,,
2016-03-03,,,71771427.3302853,884247.564644172,,1252831424.50668,-40233264.1913098,206545493.641468,,68676560.8540307,56297094.9490123,,,
2016-08-11,,,71771427.3302853,884247.564644172,,1252831424.50668,-40233264.1913098,206545493.641468,,68676560.8540307,56297094.9490123,,,
2017-02-16,,,65025054.6677881,852228.763666947,,1424841269.97477,21050050.4625736,292740580.319596,,99199428.0908326,96983633.3052986,,,
2017-08-10,,,65025054.6677881,852228.763666947,,1424841269.97477,21050050.4625736,292740580.319596,,99199428.0908326,96983633.3052986,,,
2018-02-14,,,58861222.8740058,887801.249985005,,1439303386.47569,63033888.7489354,378203332.493612,,115946843.248042,122871692.997925,,,
2018-08-09,,,58861222.8740058,887801.249985005,,1439303386.47569,63033888.7489354,378203332.493612,,115946843.248042,122871692.997925,,,
2019-02-14,,,53492132.3057161,4045623.45169282,,1458492205.70695,-10518620.9744013,402224873.841637,,133955087.622718,146361666.207909,,,
2019-08-08,,,53492132.3057161,4045623.45169282,,1458492205.70695,-10518620.9744013,402224873.841637,,133955087.622718,146361666.207909,,,
2020-02-13,,,130792480.326435,6087303.54460462,,1499590319.03684,-144911642.714616,412161177.499271,,156917158.038697,146433468.600767,,,
2020-08-05,,,130792480.326435,6087303.54460462,,1499590319.03684,-144911642.714616,412161177.499271,,156917158.038697,146433468.600767,,,
2021-02-11,,,115582899.364924,9378828.77381534,,1522228571.07963,6788485.58866634,370597719.833903,,99594229.3600391,159797377.870054,,,
2021-08-12,,,115582899.364924,9378828.77381534,,1522228571.07963,6788485.58866634,370597719.833903,,99594229.3600391,159797377.870054,,,
2022-02-22,,,91925300.6843553,9915160.40288293,,1478283194.64338,16469249.4827547,459794556.987927,,154189146.943137,157466191.483073,,,
2022-08-11,,,91925300.6843553,9915160.40288293,,1478283194.64338,16469249.4827547,459794556.987927,,154189146.943137,157466191.483073,,,
2023-02-14,,,134560643.193493,13004874.7859589,,1703904002.56849,4158021.19006849,367498298.373288,,208431870.719178,184014554.794521,,,
