datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2014-06-30,102100000.0,690100000.0,,,136900000.0,18300000.0,181600000.0,152700000.0,2675700000.0,,,157000000.0,,,4025,1195900000.0,,500000.0,212900000.0,1852300000.0,-11400000.0,,-164800000.0,-164800000.0,-197800000.0,710100000.0,1229600000.0,730700000.0,7600000.0,215000000.0,132700000.0,,,3378500000.0,,358500000.0,-270400000.0,,-48000000.0,-33000000.0,3651400000.0,1489600000.0,1645800000.0,4399200000.0,-139400000.0,1300000.0,3790800000.0,,,,-33000000.0,2162500000.0,,
2014-12-31,102100000.0,690100000.0,,,136900000.0,18300000.0,181600000.0,152700000.0,2675700000.0,,,157000000.0,,,4025,1195900000.0,,500000.0,212900000.0,1852300000.0,-11400000.0,,-164800000.0,-164800000.0,-197800000.0,710100000.0,1229600000.0,730700000.0,7600000.0,215000000.0,132700000.0,,,3378500000.0,,358500000.0,-270400000.0,,-48000000.0,-33000000.0,3651400000.0,1489600000.0,1645800000.0,4399200000.0,-139400000.0,1300000.0,3790800000.0,,,,-33000000.0,2162500000.0,,
2015-10-13,126800000.0,722700000.0,,,142700000.0,15500000.0,168700000.0,232000000.0,2861300000.0,,,161100000.0,,,4518,1260900000.0,,9500000.0,158700000.0,1934600000.0,-3900000.0,,-50000000.0,-50000000.0,-47100000.0,769900000.0,1255900000.0,794900000.0,8300000.0,222100000.0,126700000.0,,,3626600000.0,,390600000.0,-180900000.0,6400000.0,-25100000.0,2900000.0,3826800000.0,1607200000.0,1737300000.0,4715800000.0,-192100000.0,1300000.0,4018900000.0,,,,-3500000.0,2293000000.0,,
2016-03-08,133800000.0,844900000.0,,,179000000.0,14200000.0,361000000.0,337100000.0,3102600000.0,,,135500000.0,340500000.0,406100000.0,4982,1275300000.0,,9600000.0,144900000.0,1994700000.0,190000000.0,924100000.0,-29800000.0,-29800000.0,19100000.0,696400000.0,1449500000.0,709300000.0,700000.0,238700000.0,122300000.0,,,3963000000.0,,454300000.0,-150600000.0,5600000.0,46800000.0,48900000.0,4131400000.0,1748100000.0,1996300000.0,3157000000.0,671100000.0,400000.0,3460300000.0,,,,43300000.0,1566400000.0,,
2016-08-09,133800000.0,844900000.0,,,179000000.0,14200000.0,361000000.0,337100000.0,3102600000.0,,,135500000.0,340500000.0,406100000.0,4982,1275300000.0,,9600000.0,144900000.0,1994700000.0,190000000.0,924100000.0,-29800000.0,-29800000.0,19100000.0,696400000.0,1449500000.0,709300000.0,700000.0,238700000.0,122300000.0,,,3963000000.0,,454300000.0,-150600000.0,5600000.0,46800000.0,48900000.0,4131400000.0,1748100000.0,1996300000.0,3157000000.0,671100000.0,400000.0,3460300000.0,,,,43300000.0,1566400000.0,,
2017-03-07,160400000.0,2272400000.0,,,160800000.0,18500000.0,714400000.0,318600000.0,3555600000.0,5600000.0,,128700000.0,389200000.0,467600000.0,5095,1336800000.0,,94500000.0,58300000.0,2150400000.0,-4100000.0,-6900000.0,131500000.0,131500000.0,264100000.0,1012100000.0,3601300000.0,1064700000.0,1300000.0,268100000.0,124700000.0,,,4540800000.0,,508800000.0,-62400000.0,137300000.0,-11600000.0,132600000.0,6562700000.0,3961200000.0,4035300000.0,3337000000.0,831900000.0,2700000.0,5730800000.0,,,,-4700000.0,1656000000.0,5600000.0,
2017-08-09,160400000.0,2272400000.0,,,160800000.0,18500000.0,714400000.0,318600000.0,3555600000.0,5600000.0,,128700000.0,389200000.0,467600000.0,5095,1336800000.0,,94500000.0,58300000.0,2150400000.0,-4100000.0,-6900000.0,131500000.0,131500000.0,264100000.0,1012100000.0,3601300000.0,1064700000.0,1300000.0,268100000.0,124700000.0,,,4540800000.0,,508800000.0,-62400000.0,137300000.0,-11600000.0,132600000.0,6562700000.0,3961200000.0,4035300000.0,3337000000.0,831900000.0,2700000.0,5730800000.0,,,,-4700000.0,1656000000.0,5600000.0,
2017-12-31,160400000.0,2272400000.0,,,160800000.0,18500000.0,714400000.0,318600000.0,3555600000.0,5600000.0,,128700000.0,389200000.0,467600000.0,5095,1336800000.0,,94500000.0,58300000.0,2150400000.0,-4100000.0,-6900000.0,131500000.0,131500000.0,264100000.0,1012100000.0,3601300000.0,1064700000.0,1300000.0,268100000.0,124700000.0,,,4540800000.0,,508800000.0,-62400000.0,137300000.0,-11600000.0,132600000.0,6562700000.0,3961200000.0,4035300000.0,3337000000.0,831900000.0,2700000.0,5730800000.0,,,,-4700000.0,1656000000.0,5600000.0,
2018-06-30,160400000.0,2272400000.0,,,160800000.0,18500000.0,714400000.0,318600000.0,3555600000.0,5600000.0,,128700000.0,389200000.0,467600000.0,5095,1336800000.0,,94500000.0,58300000.0,2150400000.0,-4100000.0,-6900000.0,131500000.0,131500000.0,264100000.0,1012100000.0,3601300000.0,1064700000.0,1300000.0,268100000.0,124700000.0,,,4540800000.0,,508800000.0,-62400000.0,137300000.0,-11600000.0,132600000.0,6562700000.0,3961200000.0,4035300000.0,3337000000.0,831900000.0,2700000.0,5730800000.0,,,,-4700000.0,1656000000.0,5600000.0,
2018-08-01,149800000.0,3608500000.0,,,190300000.0,11400000.0,767700000.0,342500000.0,4004400000.0,7600000.0,,168000000.0,389200000.0,467600000.0,5211,1305800000.0,,49600000.0,54500000.0,2134400000.0,-6700000.0,-6900000.0,189200000.0,189200000.0,252900000.0,1152700000.0,5049100000.0,1207700000.0,1700000.0,280100000.0,97600000.0,,,5070900000.0,,459500000.0,-61100000.0,67400000.0,15800000.0,63700000.0,8142600000.0,5667000000.0,5563100000.0,3043800000.0,960500000.0,700000.0,7182100000.0,,,,-3700000.0,1386200000.0,7600000.0,
2018-12-31,149800000.0,3608500000.0,,,190300000.0,11400000.0,767700000.0,342500000.0,4004400000.0,7600000.0,,168000000.0,389200000.0,467600000.0,5211,1305800000.0,,49600000.0,54500000.0,2134400000.0,-6700000.0,-6900000.0,189200000.0,189200000.0,252900000.0,1152700000.0,5049100000.0,1207700000.0,1700000.0,280100000.0,97600000.0,,,5070900000.0,,459500000.0,-61100000.0,67400000.0,15800000.0,63700000.0,8142600000.0,5667000000.0,5563100000.0,3043800000.0,960500000.0,700000.0,7182100000.0,,,,-3700000.0,1386200000.0,7600000.0,
