datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2006-03-16,535444.85190409,63844.7756642397,,,22984.1192391263,,6829262.83688484,-909575.237296535,,,,,,,,,,,,,,9179176.21316662,-1647620.84397515,-1647620.84397515,-1647620.84397515,,,969589.32642092,,,19579.0645370335,,,,,1083233.02710327,-542254.961308276,,,,7915049.65501468,709102.641710822,6925881.26405672,,7205947.01330385,,709102.641710822,,,,,,,
2006-10-30,178769.547630534,69097.4431291053,,,2008.64660259027,,4623904.4791628,-2941863.81415371,,,,,,,,,,,,,,1044496.23334694,-2806481.03313913,-2806481.03313913,-2806481.03313913,,,780158.340446061,,,12855.3382565777,,,,,1096721.04501429,-2028733.06861617,,,,5525385.07440531,220549.396964412,4732371.39570268,,5305237.40676142,,220549.396964412,,,,,,,
2007-03-15,178769.547630534,69097.4431291053,,,2008.64660259027,,4623904.4791628,-2941863.81415371,,,,,,,,,,,,,,1044496.23334694,-2806481.03313913,-2806481.03313913,-2806481.03313913,,,780158.340446061,,,12855.3382565777,,,,,1096721.04501429,-2028733.06861617,,,,5525385.07440531,220549.396964412,4732371.39570268,,5305237.40676142,,220549.396964412,,,,,,,
2007-06-30,178769.547630534,69097.4431291053,,,2008.64660259027,,4623904.4791628,-2941863.81415371,,,,,-2803000.0,-2795000.0,,,,,,,,1044496.23334694,-2806481.03313913,-2806481.03313913,-2806481.03313913,,,780158.340446061,,,12855.3382565777,,,,,1096721.04501429,-2028733.06861617,,,,5525385.07440531,220549.396964412,4732371.39570268,,5305237.40676142,,220549.396964412,,,,,,,
2007-10-29,87427.9495252077,590455.427228214,,,844.714488166258,,1954246.96837264,-1026328.103122,,,,8447.14488166258,-2803000.0,-2795000.0,,,,,,,,168942.897633252,-1302972.09799645,-1302972.09799645,-1302972.09799645,,45192.2251168948,2623260.84300031,,,5913.00141716381,,,,,1005632.59816193,-571026.994000391,,,,5173876.24001833,132620.174642103,2544702.39560085,,5040833.70813214,,132620.174642103,,,,,,,
2008-03-13,87427.9495252077,590455.427228214,,,844.714488166258,,1954246.96837264,-1026328.103122,,,,8447.14488166258,-1536000.0,-1526000.0,,,,,,,,168942.897633252,-1302972.09799645,-1302972.09799645,-1302972.09799645,,45192.2251168948,2623260.84300031,,,5913.00141716381,,,,,1005632.59816193,-571026.994000391,,,,5173876.24001833,132620.174642103,2544702.39560085,,5040833.70813214,,132620.174642103,,,,,,,
2008-09-30,1173225.87782311,1763924.199758633,,,844.714488166258,,5096635.4807195,643087.351301649,,,,4592451.15223263,-1536000.0,-1526000.0,,,,,,14061407.7351876,,2847752.28435147,-3082781.96655365,-3082781.96655365,-3082781.96655365,,260503.246939831,618094.419860928,713259.812654445,1448148.12367105,1116511.14878455,,,4383375.66806505,,1028074.62214815,-1202063.87563933,,,,22656572.9843112,2875629.01557382,6860559.68047813,1441899.89081087,19067684.156083,,3588888.82822826,,,,,,,
2008-10-23,1173225.87782311,1763924.199758633,,,844.714488166258,,5096635.4807195,643087.351301649,,,,4592451.15223263,-3102000.0,1699000.0,,,,,,14061407.7351876,,2847752.28435147,-3082781.96655365,-3082781.96655365,-3082781.96655365,,260503.246939831,618094.419860928,713259.812654445,1448148.12367105,1116511.14878455,,,4383375.66806505,,1028074.62214815,-1202063.87563933,,,,22656572.9843112,2875629.01557382,6860559.68047813,1441899.89081087,19067684.156083,,3588888.82822826,,,,,,,
2009-03-13,1173225.87782311,1763924.199758633,,,844.714488166258,,5096635.4807195,643087.351301649,,,,4592451.15223263,-3102000.0,1699000.0,,,,,,14061407.7351876,,2847752.28435147,-3082781.96655365,-3082781.96655365,-3082781.96655365,,260503.246939831,618094.419860928,713259.812654445,1448148.12367105,1116511.14878455,,,4383375.66806505,,1028074.62214815,-1202063.87563933,,,,22656572.9843112,2875629.01557382,6860559.68047813,1441899.89081087,19067684.156083,,3588888.82822826,,,,,,,
2009-06-30,1173225.87782311,1763924.199758633,,,844.714488166258,,5096635.4807195,643087.351301649,,,,4592451.15223263,-3102000.0,1699000.0,,,,,,14061407.7351876,,2847752.28435147,-3082781.96655365,-3082781.96655365,-3082781.96655365,,260503.246939831,618094.419860928,713259.812654445,1448148.12367105,1116511.14878455,,,4383375.66806505,,1028074.62214815,-1202063.87563933,,,,22656572.9843112,2875629.01557382,6860559.68047813,1441899.89081087,19067684.156083,,3588888.82822826,,,,,,,
