Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2008-05-15,,59.3471,,,1,460
2008-05-21,,59.22,,,,
2008-05-22,,59.807,,,1,470
2008-05-27,,59.43,,,1,200
2008-05-29,,58.44,,,,
2008-06-16,,53.55,,,1,175
2008-06-18,,52.84,,,1,200
2008-06-19,,51.15,,,1,225
2008-07-01,,49.04,,,1,200
2008-07-02,,48.8004,,,1,130
2008-07-03,,45.48,,,1,450
2008-07-04,,45.806,,,1,140
2008-07-08,,45.52,,,1,250
2008-07-17,,43.9493,,,1,1390
2008-07-23,,46.0,,,1,3000
2008-07-24,,45.4544,,,1,1600
2008-07-30,,43.2845,,,1,950
2008-08-04,,41.3247,,,1,990
2008-09-05,,41.2247,,,1,650
2008-10-15,31.5,31.43,31.5,,1,650
2008-10-29,26.0,26.05,26.0,,1,59
2008-11-14,27.5,27.4391,27.5,,1,906
2008-12-02,34.0,33.8855,34.0,,1,1200
2008-12-15,35.5,35.4005,35.5,,1,450
2008-12-18,35.5,35.5,35.5,,1,9
2009-01-16,,36.0075,,,,
2009-02-18,32.0,32.079,32.0,,1,4853
2009-02-19,32.5,32.572,32.25,,3,1915
2009-02-25,,31.4968,,,,
2009-03-02,28.75,28.6687,28.75,,1,7189
2009-04-01,35.5,35.52,35.5,35.52,1,650
