Date,CLOSE,SHROUT
2002-03-01,84.5,
2002-03-04,84.5,
2002-03-05,84.5625,
2002-03-06,84.5625,
2002-03-07,84.6875,
2002-03-08,84.6875,
2002-03-11,84.75,
2002-03-12,84.75,
2002-03-13,84.8125,
2002-03-14,84.9375,
2002-03-15,84.9375,
2002-03-18,85.0,
2002-03-19,85.0,
2002-03-20,85.0625,
2002-03-21,85.125,
2002-03-22,85.1875,
2002-03-25,85.1875,
2002-03-26,85.25,
2002-03-27,85.4375,
2002-03-28,85.4375,
2002-04-02,85.5,
2002-04-03,85.5,
2002-04-04,85.625,
2002-04-05,85.625,
2002-04-08,85.6875,
2002-04-09,85.6875,
2002-04-10,85.75,
2002-04-11,85.8125,
2002-04-12,85.875,
2002-04-15,85.9375,
2002-04-16,85.9375,
2002-04-17,86.0,
2002-04-18,86.0625,
2002-04-19,86.125,
2002-04-22,86.125,
2002-04-24,86.1875,
2002-04-26,86.3125,
2002-04-29,86.375,
2002-04-30,86.375,
2002-05-01,86.4375,
2002-05-02,86.5625,
2002-05-03,86.625,
2002-05-07,86.625,
2002-05-08,86.6875,
2002-05-09,86.75,
2002-05-10,86.8125,
2002-05-13,86.8125,
2002-05-14,86.875,
2002-05-15,86.9375,
2002-05-16,87.0625,
2002-05-17,87.0625,
2002-05-20,87.125,
2002-05-21,87.125,
2002-05-22,87.1875,
2002-05-23,87.3125,
2002-05-24,87.3125,
2002-05-27,87.375,
2002-05-28,87.375,
2002-05-29,87.4375,
2002-05-30,87.625,
2002-05-31,87.625,
2002-06-05,87.6875,
2002-06-06,87.75,
2002-06-07,87.8125,
2002-06-10,87.875,
2002-06-11,87.875,
2002-06-12,87.9375,
2002-06-13,88.0,
2002-06-14,88.0625,
2002-06-17,88.125,
2002-06-18,88.125,
2002-06-19,88.1875,
2002-06-20,88.25,
2002-06-21,88.3125,
2002-06-24,88.375,
2002-06-25,88.375,
2002-06-26,88.4375,
2002-06-27,88.5,
2002-07-05,88.75,
2002-07-08,88.75,
2002-07-10,88.8125,
2002-07-11,88.875,
2002-07-12,88.9375,
2002-07-15,89.0,
2002-07-16,89.0,
2002-07-17,89.0625,
2002-07-18,89.1875,
2002-07-19,89.1875,
2002-07-22,89.25,
2002-07-23,89.4375,
2002-07-24,89.4375,
2002-07-25,89.5625,
2002-07-26,89.5625,
2002-07-29,89.625,
2002-07-30,89.6875,
2002-07-31,89.6875,
2002-08-01,89.8125,
2002-08-02,89.875,
2002-08-05,89.875,
2002-08-06,89.9375,
2002-08-07,89.9375,
2002-08-08,90.0625,
2002-08-09,90.125,
2002-08-12,90.125,
2002-08-13,90.1875,
2002-08-14,90.25,
2002-08-15,90.3125,
2002-08-16,90.375,
2002-08-20,90.4375,
2002-08-21,90.4375,
2002-08-22,90.625,
2002-08-23,90.625,
2002-08-27,90.6875,
2002-08-29,90.8125,
2002-08-30,90.8125,
2002-09-02,90.875,
2002-09-03,90.875,
2002-09-04,90.9375,
2002-09-05,91.0625,
2002-09-06,91.0625,
2002-09-09,91.125,
2002-09-10,91.1875,
2002-09-11,91.1875,
2002-09-12,91.3125,
2002-09-13,91.3125,
2002-09-16,91.375,
2002-09-17,91.4375,
2002-09-18,91.4375,
2002-09-19,91.5625,
2002-09-20,91.625,
2002-09-23,91.625,
2002-09-24,91.6875,
2002-09-25,91.75,
2002-09-26,91.8125,
2002-09-27,91.875,
2002-10-01,91.9375,
2002-10-02,92.0,
2002-10-03,92.0625,
2002-10-04,92.125,
2002-10-07,92.1875,
2002-10-08,92.1875,
2002-10-09,92.25,
2002-10-10,92.375,
2002-10-11,92.375,
2002-10-14,92.4375,
2002-10-15,92.5,
2002-10-16,92.5,
2002-10-17,92.625,
2002-10-18,92.6875,
2002-10-21,92.6875,
2002-10-22,92.75,
2002-10-23,92.75,
