datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2002-12-31,,,,,,,,,,1,1,,,,,,,,,,,,548000000.0,281000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,,,,,,,,1,1,,,,,,,,,,,,548000000.0,281000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,,,,,,,1,2,,,,,,,,,,,,548000000.0,281000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,,,,,1,3,,,,,,,,,,,,548000000.0,281000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,,,,,,,,,2,5,,,,,,,,,,,,548000000.0,281000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,,,,,2,5,,,,,,,,,,,,574000000.0,111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,,,,,2,6,,,,,,,,,,,,574000000.0,111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,,,,,2,8,,,,,,,,,,,,574000000.0,111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,,,,,,,,,3,9,,,,,,,,,,,,574000000.0,111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,,,,,3,9,,,,,,,,,,,,406000000.0,198000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,,,,,3,10,,,,,,,,,,,,406000000.0,198000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,,,,,3,12,,,,,,,,,,,,406000000.0,198000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,,,,,,,,,4,13,,,,,,,,,,,,406000000.0,198000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
